Pixel,,Wavenumber,Raman Shift,Dark,Reference,,Dark Subtracted #1,%TR #1,Absorbance #1,Irradiance (W/cm^2/nm) #1,RelativeIntensityCorrection_Ratio #1,ReferenceMaterialCorrection_Ratio #1,AbsoluteIrradianceCorrection_Ratio #1
1418,877.05,11401.91,-11401.91,0,65535,405,405,0,0,0,1,1.00E+00,1.00E+00
1419,877.39,11397.46,-11397.46,0,65535,327,327,0,0,0,1,1.00E+00,1.00E+00
1420,877.73,11393.01,-11393.01,0,65535,337,337,0,0,0,1,1.00E+00,1.00E+00
1421,878.07,11388.56,-11388.56,0,65535,225,225,0,0,0,1,1.00E+00,1.00E+00
1422,878.42,11384.12,-11384.12,0,65535,401,401,0,0,0,1,1.00E+00,1.00E+00
1423,878.76,11379.68,-11379.68,0,65535,461,461,0,0,0,1,1.00E+00,1.00E+00
1424,879.1,11375.25,-11375.25,0,65535,531,531,0,0,0,1,1.00E+00,1.00E+00
1425,879.44,11370.82,-11370.82,0,65535,453,453,0,0,0,1,1.00E+00,1.00E+00
1426,879.79,11366.4,-11366.4,0,65535,505,505,0,0,0,1,1.00E+00,1.00E+00
1427,880.13,11361.98,-11361.98,0,65535,483,483,0,0,0,1,1.00E+00,1.00E+00
1428,880.47,11357.56,-11357.56,0,65535,417,417,0,0,0,1,1.00E+00,1.00E+00
1429,880.81,11353.15,-11353.15,0,65535,405,405,0,0,0,1,1.00E+00,1.00E+00
1430,881.15,11348.75,-11348.75,0,65535,253,253,0,0,0,1,1.00E+00,1.00E+00
1431,881.5,11344.35,-11344.35,0,65535,383,383,0,0,0,1,1.00E+00,1.00E+00
1432,881.84,11339.95,-11339.95,0,65535,385,385,0,0,0,1,1.00E+00,1.00E+00
1433,882.18,11335.56,-11335.56,0,65535,387,387,0,0,0,1,1.00E+00,1.00E+00
1434,882.52,11331.17,-11331.17,0,65535,469,469,0,0,0,1,1.00E+00,1.00E+00
1435,882.86,11326.78,-11326.78,0,65535,305,305,0,0,0,1,1.00E+00,1.00E+00
1436,883.2,11322.4,-11322.4,0,65535,319,319,0,0,0,1,1.00E+00,1.00E+00
1437,883.55,11318.03,-11318.03,0,65535,431,431,0,0,0,1,1.00E+00,1.00E+00
1438,883.89,11313.66,-11313.66,0,65535,407,407,0,0,0,1,1.00E+00,1.00E+00
1439,884.23,11309.29,-11309.29,0,65535,395,395,0,0,0,1,1.00E+00,1.00E+00
1440,884.57,11304.93,-11304.93,0,65535,403,403,0,0,0,1,1.00E+00,1.00E+00
1441,884.91,11300.57,-11300.57,0,65535,329,329,0,0,0,1,1.00E+00,1.00E+00
1442,885.25,11296.22,-11296.22,0,65535,247,247,0,0,0,1,1.00E+00,1.00E+00
1443,885.59,11291.87,-11291.87,0,65535,153,153,0,0,0,1,1.00E+00,1.00E+00
1444,885.93,11287.52,-11287.52,0,65535,175,175,0,0,0,1,1.00E+00,1.00E+00
1445,886.27,11283.18,-11283.18,0,65535,333,333,0,0,0,1,1.00E+00,1.00E+00
1446,886.62,11278.84,-11278.84,0,65535,297,297,0,0,0,1,1.00E+00,1.00E+00
1447,886.96,11274.51,-11274.51,0,65535,265,265,0,0,0,1,1.00E+00,1.00E+00
1448,887.3,11270.18,-11270.18,0,65535,209,209,0,0,0,1,1.00E+00,1.00E+00
1449,887.64,11265.86,-11265.86,0,65535,283,283,0,0,0,1,1.00E+00,1.00E+00
1450,887.98,11261.54,-11261.54,0,65535,265,265,0,0,0,1,1.00E+00,1.00E+00
1451,888.32,11257.23,-11257.23,0,65535,275,275,0,0,0,1,1.00E+00,1.00E+00
1452,888.66,11252.92,-11252.92,0,65535,241,241,0,0,0,1,1.00E+00,1.00E+00
1453,889,11248.61,-11248.61,0,65535,213,213,0,0,0,1,1.00E+00,1.00E+00
1454,889.34,11244.31,-11244.31,0,65535,289,289,0,0,0,1,1.00E+00,1.00E+00
1455,889.68,11240.01,-11240.01,0,65535,361,361,0,0,0,1,1.00E+00,1.00E+00
1456,890.02,11235.72,-11235.72,0,65535,317,317,0,0,0,1,1.00E+00,1.00E+00
1457,890.36,11231.43,-11231.43,0,65535,337,337,0,0,0,1,1.00E+00,1.00E+00
1458,890.7,11227.14,-11227.14,0,65535,273,273,0,0,0,1,1.00E+00,1.00E+00
1459,891.04,11222.86,-11222.86,0,65535,375,375,0,0,0,1,1.00E+00,1.00E+00
1460,891.38,11218.58,-11218.58,0,65535,333,333,0,0,0,1,1.00E+00,1.00E+00
1461,891.72,11214.31,-11214.31,0,65535,239,239,0,0,0,1,1.00E+00,1.00E+00
1462,892.06,11210.04,-11210.04,0,65535,247,247,0,0,0,1,1.00E+00,1.00E+00
1463,892.4,11205.78,-11205.78,0,65535,293,293,0,0,0,1,1.00E+00,1.00E+00
1464,892.74,11201.52,-11201.52,0,65535,307,307,0,0,0,1,1.00E+00,1.00E+00
1465,893.08,11197.26,-11197.26,0,65535,267,267,0,0,0,1,1.00E+00,1.00E+00
1466,893.41,11193.01,-11193.01,0,65535,197,197,0,0,0,1,1.00E+00,1.00E+00
1467,893.75,11188.76,-11188.76,0,65535,297,297,0,0,0,1,1.00E+00,1.00E+00
1468,894.09,11184.52,-11184.52,0,65535,395,395,0,0,0,1,1.00E+00,1.00E+00
1469,894.43,11180.28,-11180.28,0,65535,327,327,0,0,0,1,1.00E+00,1.00E+00
1470,894.77,11176.05,-11176.05,0,65535,313,313,0,0,0,1,1.00E+00,1.00E+00
1471,895.11,11171.82,-11171.82,0,65535,299,299,0,0,0,1,1.00E+00,1.00E+00
1472,895.45,11167.59,-11167.59,0,65535,321,321,0,0,0,1,1.00E+00,1.00E+00
1473,895.79,11163.37,-11163.37,0,65535,485,485,0,0,0,1,1.00E+00,1.00E+00
1474,896.13,11159.15,-11159.15,0,65535,423,423,0,0,0,1,1.00E+00,1.00E+00
1475,896.46,11154.93,-11154.93,0,65535,367,367,0,0,0,1,1.00E+00,1.00E+00
1476,896.8,11150.72,-11150.72,0,65535,373,373,0,0,0,1,1.00E+00,1.00E+00
1477,897.14,11146.52,-11146.52,0,65535,423,423,0,0,0,1,1.00E+00,1.00E+00
1478,897.48,11142.32,-11142.32,0,65535,321,321,0,0,0,1,1.00E+00,1.00E+00
1479,897.82,11138.12,-11138.12,0,65535,289,289,0,0,0,1,1.00E+00,1.00E+00
1480,898.16,11133.93,-11133.93,0,65535,339,339,0,0,0,1,1.00E+00,1.00E+00
1481,898.49,11129.74,-11129.74,0,65535,255,255,0,0,0,1,1.00E+00,1.00E+00
1482,898.83,11125.55,-11125.55,0,65535,381,381,0,0,0,1,1.00E+00,1.00E+00
1483,899.17,11121.37,-11121.37,0,65535,261,261,0,0,0,1,1.00E+00,1.00E+00
1484,899.51,11117.19,-11117.19,0,65535,363,363,0,0,0,1,1.00E+00,1.00E+00
1485,899.85,11113.02,-11113.02,0,65535,273,273,0,0,0,1,1.00E+00,1.00E+00
1486,900.18,11108.85,-11108.85,0,65535,367,367,0,0,0,1,1.00E+00,1.00E+00
1487,900.52,11104.69,-11104.69,0,65535,287,287,0,0,0,1,1.00E+00,1.00E+00
1488,900.86,11100.52,-11100.52,0,65535,227,227,0,0,0,1,1.00E+00,1.00E+00
1489,901.2,11096.37,-11096.37,0,65535,261,261,0,0,0,1,1.00E+00,1.00E+00
1490,901.53,11092.22,-11092.22,0,65535,347,347,0,0,0,1,1.00E+00,1.00E+00
1491,901.87,11088.07,-11088.07,0,65535,411,411,0,0,0,1,1.00E+00,1.00E+00
1492,902.21,11083.92,-11083.92,0,65535,485,485,0,0,0,1,1.00E+00,1.00E+00
1493,902.54,11079.78,-11079.78,0,65535,313,313,0,0,0,1,1.00E+00,1.00E+00
1494,902.88,11075.64,-11075.64,0,65535,231,231,0,0,0,1,1.00E+00,1.00E+00
1495,903.22,11071.51,-11071.51,0,65535,441,441,0,0,0,1,1.00E+00,1.00E+00
1496,903.56,11067.38,-11067.38,0,65535,511,511,0,0,0,1,1.00E+00,1.00E+00
1497,903.89,11063.26,-11063.26,0,65535,621,621,0,0,0,1,1.00E+00,1.00E+00
1498,904.23,11059.14,-11059.14,0,65535,487,487,0,0,0,1,1.00E+00,1.00E+00
1499,904.57,11055.02,-11055.02,0,65535,441,441,0,0,0,1,1.00E+00,1.00E+00
1500,904.9,11050.91,-11050.91,0,65535,461,461,0,0,0,1,1.00E+00,1.00E+00
1501,905.24,11046.8,-11046.8,0,65535,349,349,0,0,0,1,1.00E+00,1.00E+00
1502,905.58,11042.7,-11042.7,0,65535,593,593,0,0,0,1,1.00E+00,1.00E+00
1503,905.91,11038.6,-11038.6,0,65535,463,463,0,0,0,1,1.00E+00,1.00E+00
1504,906.25,11034.5,-11034.5,0,65535,363,363,0,0,0,1,1.00E+00,1.00E+00
1505,906.58,11030.41,-11030.41,0,65535,447,447,0,0,0,1,1.00E+00,1.00E+00
1506,906.92,11026.32,-11026.32,0,65535,403,403,0,0,0,1,1.00E+00,1.00E+00
1507,907.26,11022.23,-11022.23,0,65535,435,435,0,0,0,1,1.00E+00,1.00E+00
1508,907.59,11018.15,-11018.15,0,65535,485,485,0,0,0,1,1.00E+00,1.00E+00
1509,907.93,11014.08,-11014.08,0,65535,453,453,0,0,0,1,1.00E+00,1.00E+00
1510,908.26,11010,-11010,0,65535,459,459,0,0,0,1,1.00E+00,1.00E+00
1511,908.6,11005.93,-11005.93,0,65535,467,467,0,0,0,1,1.00E+00,1.00E+00
1512,908.94,11001.87,-11001.87,0,65535,409,409,0,0,0,1,1.00E+00,1.00E+00
1513,909.27,10997.81,-10997.81,0,65535,437,437,0,0,0,1,1.00E+00,1.00E+00
1514,909.61,10993.75,-10993.75,0,65535,403,403,0,0,0,1,1.00E+00,1.00E+00
1515,909.94,10989.7,-10989.7,0,65535,395,395,0,0,0,1,1.00E+00,1.00E+00
1516,910.28,10985.65,-10985.65,0,65535,317,317,0,0,0,1,1.00E+00,1.00E+00
1517,910.61,10981.6,-10981.6,0,65535,327,327,0,0,0,1,1.00E+00,1.00E+00
1518,910.95,10977.56,-10977.56,0,65535,363,363,0,0,0,1,1.00E+00,1.00E+00
1519,911.28,10973.52,-10973.52,0,65535,315,315,0,0,0,1,1.00E+00,1.00E+00
1520,911.62,10969.49,-10969.49,0,65535,325,325,0,0,0,1,1.00E+00,1.00E+00
1521,911.95,10965.46,-10965.46,0,65535,305,305,0,0,0,1,1.00E+00,1.00E+00
1522,912.29,10961.44,-10961.44,0,65535,245,245,0,0,0,1,1.00E+00,1.00E+00
1523,912.62,10957.41,-10957.41,0,65535,179,179,0,0,0,1,1.00E+00,1.00E+00
1524,912.96,10953.4,-10953.4,0,65535,287,287,0,0,0,1,1.00E+00,1.00E+00
1525,913.29,10949.38,-10949.38,0,65535,371,371,0,0,0,1,1.00E+00,1.00E+00
1526,913.63,10945.37,-10945.37,0,65535,191,191,0,0,0,1,1.00E+00,1.00E+00
1527,913.96,10941.36,-10941.36,0,65535,179,179,0,0,0,1,1.00E+00,1.00E+00
1528,914.3,10937.36,-10937.36,0,65535,225,225,0,0,0,1,1.00E+00,1.00E+00
1529,914.63,10933.36,-10933.36,0,65535,265,265,0,0,0,1,1.00E+00,1.00E+00
1530,914.97,10929.37,-10929.37,0,65535,255,255,0,0,0,1,1.00E+00,1.00E+00
1531,915.3,10925.38,-10925.38,0,65535,97,97,0,0,0,1,1.00E+00,1.00E+00
1532,915.63,10921.39,-10921.39,0,65535,157,157,0,0,0,1,1.00E+00,1.00E+00
1533,915.97,10917.41,-10917.41,0,65535,169,169,0,0,0,1,1.00E+00,1.00E+00
1534,916.3,10913.43,-10913.43,0,65535,233,233,0,0,0,1,1.00E+00,1.00E+00
1535,916.64,10909.45,-10909.45,0,65535,83,83,0,0,0,1,1.00E+00,1.00E+00
1536,916.97,10905.48,-10905.48,0,65535,221,221,0,0,0,1,1.00E+00,1.00E+00
1537,917.3,10901.51,-10901.51,0,65535,245,245,0,0,0,1,1.00E+00,1.00E+00
1538,917.64,10897.55,-10897.55,0,65535,199,199,0,0,0,1,1.00E+00,1.00E+00
1539,917.97,10893.58,-10893.58,0,65535,191,191,0,0,0,1,1.00E+00,1.00E+00
1540,918.31,10889.63,-10889.63,0,65535,281,281,0,0,0,1,1.00E+00,1.00E+00
1541,918.64,10885.67,-10885.67,0,65535,277,277,0,0,0,1,1.00E+00,1.00E+00
1542,918.97,10881.73,-10881.73,0,65535,297,297,0,0,0,1,1.00E+00,1.00E+00
1543,919.31,10877.78,-10877.78,0,65535,263,263,0,0,0,1,1.00E+00,1.00E+00
1544,919.64,10873.84,-10873.84,0,65535,213,213,0,0,0,1,1.00E+00,1.00E+00
1545,919.97,10869.9,-10869.9,0,65535,225,225,0,0,0,1,1.00E+00,1.00E+00
1546,920.3,10865.97,-10865.97,0,65535,255,255,0,0,0,1,1.00E+00,1.00E+00
1547,920.64,10862.04,-10862.04,0,65535,251,251,0,0,0,1,1.00E+00,1.00E+00
1548,920.97,10858.11,-10858.11,0,65535,261,261,0,0,0,1,1.00E+00,1.00E+00
1549,921.3,10854.19,-10854.19,0,65535,213,213,0,0,0,1,1.00E+00,1.00E+00
1550,921.64,10850.27,-10850.27,0,65535,175,175,0,0,0,1,1.00E+00,1.00E+00
1551,921.97,10846.35,-10846.35,0,65535,237,237,0,0,0,1,1.00E+00,1.00E+00
1552,922.3,10842.44,-10842.44,0,65535,319,319,0,0,0,1,1.00E+00,1.00E+00
1553,922.63,10838.53,-10838.53,0,65535,315,315,0,0,0,1,1.00E+00,1.00E+00
1554,922.97,10834.63,-10834.63,0,65535,331,331,0,0,0,1,1.00E+00,1.00E+00
1555,923.3,10830.73,-10830.73,0,65535,311,311,0,0,0,1,1.00E+00,1.00E+00
1556,923.63,10826.83,-10826.83,0,65535,311,311,0,0,0,1,1.00E+00,1.00E+00
1557,923.96,10822.94,-10822.94,0,65535,325,325,0,0,0,1,1.00E+00,1.00E+00
1558,924.3,10819.05,-10819.05,0,65535,261,261,0,0,0,1,1.00E+00,1.00E+00
1559,924.63,10815.16,-10815.16,0,65535,101,101,0,0,0,1,1.00E+00,1.00E+00
1560,924.96,10811.28,-10811.28,0,65535,195,195,0,0,0,1,1.00E+00,1.00E+00
1561,925.29,10807.4,-10807.4,0,65535,189,189,0,0,0,1,1.00E+00,1.00E+00
1562,925.62,10803.53,-10803.53,0,65535,275,275,0,0,0,1,1.00E+00,1.00E+00
1563,925.96,10799.65,-10799.65,0,65535,205,205,0,0,0,1,1.00E+00,1.00E+00
1564,926.29,10795.79,-10795.79,0,65535,215,215,0,0,0,1,1.00E+00,1.00E+00
1565,926.62,10791.92,-10791.92,0,65535,185,185,0,0,0,1,1.00E+00,1.00E+00
1566,926.95,10788.06,-10788.06,0,65535,161,161,0,0,0,1,1.00E+00,1.00E+00
1567,927.28,10784.21,-10784.21,0,65535,165,165,0,0,0,1,1.00E+00,1.00E+00
1568,927.61,10780.35,-10780.35,0,65535,181,181,0,0,0,1,1.00E+00,1.00E+00
1569,927.94,10776.5,-10776.5,0,65535,137,137,0,0,0,1,1.00E+00,1.00E+00
1570,928.28,10772.66,-10772.66,0,65535,125,125,0,0,0,1,1.00E+00,1.00E+00
1571,928.61,10768.82,-10768.82,0,65535,181,181,0,0,0,1,1.00E+00,1.00E+00
1572,928.94,10764.98,-10764.98,0,65535,197,197,0,0,0,1,1.00E+00,1.00E+00
1573,929.27,10761.14,-10761.14,0,65535,125,125,0,0,0,1,1.00E+00,1.00E+00
1574,929.6,10757.31,-10757.31,0,65535,221,221,0,0,0,1,1.00E+00,1.00E+00
1575,929.93,10753.49,-10753.49,0,65535,273,273,0,0,0,1,1.00E+00,1.00E+00
1576,930.26,10749.66,-10749.66,0,65535,337,337,0,0,0,1,1.00E+00,1.00E+00
1577,930.59,10745.84,-10745.84,0,65535,285,285,0,0,0,1,1.00E+00,1.00E+00
1578,930.92,10742.03,-10742.03,0,65535,243,243,0,0,0,1,1.00E+00,1.00E+00
1579,931.25,10738.21,-10738.21,0,65535,221,221,0,0,0,1,1.00E+00,1.00E+00
1580,931.58,10734.4,-10734.4,0,65535,121,121,0,0,0,1,1.00E+00,1.00E+00
1581,931.91,10730.6,-10730.6,0,65535,87,87,0,0,0,1,1.00E+00,1.00E+00
1582,932.24,10726.8,-10726.8,0,65535,73,73,0,0,0,1,1.00E+00,1.00E+00
1583,932.58,10723,-10723,0,65535,197,197,0,0,0,1,1.00E+00,1.00E+00
1584,932.91,10719.2,-10719.2,0,65535,175,175,0,0,0,1,1.00E+00,1.00E+00
1585,933.24,10715.41,-10715.41,0,65535,183,183,0,0,0,1,1.00E+00,1.00E+00
1586,933.57,10711.62,-10711.62,0,65535,207,207,0,0,0,1,1.00E+00,1.00E+00
1587,933.9,10707.84,-10707.84,0,65535,241,241,0,0,0,1,1.00E+00,1.00E+00
1588,934.23,10704.06,-10704.06,0,65535,137,137,0,0,0,1,1.00E+00,1.00E+00
1589,934.55,10700.28,-10700.28,0,65535,45,45,0,0,0,1,1.00E+00,1.00E+00
1590,934.88,10696.51,-10696.51,0,65535,75,75,0,0,0,1,1.00E+00,1.00E+00
1591,935.21,10692.74,-10692.74,0,65535,135,135,0,0,0,1,1.00E+00,1.00E+00
1592,935.54,10688.97,-10688.97,0,65535,107,107,0,0,0,1,1.00E+00,1.00E+00
1593,935.87,10685.21,-10685.21,0,65535,121,121,0,0,0,1,1.00E+00,1.00E+00
1594,936.2,10681.45,-10681.45,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1595,936.53,10677.69,-10677.69,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1596,936.86,10673.94,-10673.94,0,65535,211,211,0,0,0,1,1.00E+00,1.00E+00
1597,937.19,10670.19,-10670.19,0,65535,125,125,0,0,0,1,1.00E+00,1.00E+00
1598,937.52,10666.45,-10666.45,0,65535,81,81,0,0,0,1,1.00E+00,1.00E+00
1599,937.85,10662.7,-10662.7,0,65535,161,161,0,0,0,1,1.00E+00,1.00E+00
1600,938.18,10658.97,-10658.97,0,65535,185,185,0,0,0,1,1.00E+00,1.00E+00
1601,938.51,10655.23,-10655.23,0,65535,111,111,0,0,0,1,1.00E+00,1.00E+00
1602,938.83,10651.5,-10651.5,0,65535,217,217,0,0,0,1,1.00E+00,1.00E+00
1603,939.16,10647.77,-10647.77,0,65535,137,137,0,0,0,1,1.00E+00,1.00E+00
1604,939.49,10644.05,-10644.05,0,65535,87,87,0,0,0,1,1.00E+00,1.00E+00
1605,939.82,10640.33,-10640.33,0,65535,171,171,0,0,0,1,1.00E+00,1.00E+00
1606,940.15,10636.61,-10636.61,0,65535,53,53,0,0,0,1,1.00E+00,1.00E+00
1607,940.48,10632.89,-10632.89,0,65535,145,145,0,0,0,1,1.00E+00,1.00E+00
1608,940.81,10629.18,-10629.18,0,65535,149,149,0,0,0,1,1.00E+00,1.00E+00
1609,941.13,10625.48,-10625.48,0,65535,141,141,0,0,0,1,1.00E+00,1.00E+00
1610,941.46,10621.77,-10621.77,0,65535,181,181,0,0,0,1,1.00E+00,1.00E+00
1611,941.79,10618.07,-10618.07,0,65535,173,173,0,0,0,1,1.00E+00,1.00E+00
1612,942.12,10614.38,-10614.38,0,65535,69,69,0,0,0,1,1.00E+00,1.00E+00
1613,942.45,10610.68,-10610.68,0,65535,145,145,0,0,0,1,1.00E+00,1.00E+00
1614,942.77,10606.99,-10606.99,0,65535,165,165,0,0,0,1,1.00E+00,1.00E+00
1615,943.1,10603.31,-10603.31,0,65535,257,257,0,0,0,1,1.00E+00,1.00E+00
1616,943.43,10599.62,-10599.62,0,65535,149,149,0,0,0,1,1.00E+00,1.00E+00
1617,943.76,10595.94,-10595.94,0,65535,171,171,0,0,0,1,1.00E+00,1.00E+00
1618,944.08,10592.27,-10592.27,0,65535,155,155,0,0,0,1,1.00E+00,1.00E+00
1619,944.41,10588.6,-10588.6,0,65535,119,119,0,0,0,1,1.00E+00,1.00E+00
1620,944.74,10584.93,-10584.93,0,65535,77,77,0,0,0,1,1.00E+00,1.00E+00
1621,945.07,10581.26,-10581.26,0,65535,87,87,0,0,0,1,1.00E+00,1.00E+00
1622,945.39,10577.6,-10577.6,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1623,945.72,10573.94,-10573.94,0,65535,35,35,0,0,0,1,1.00E+00,1.00E+00
1624,946.05,10570.28,-10570.28,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1625,946.38,10566.63,-10566.63,0,65535,129,129,0,0,0,1,1.00E+00,1.00E+00
1626,946.7,10562.98,-10562.98,0,65535,143,143,0,0,0,1,1.00E+00,1.00E+00
1627,947.03,10559.34,-10559.34,0,65535,113,113,0,0,0,1,1.00E+00,1.00E+00
1628,947.36,10555.69,-10555.69,0,65535,71,71,0,0,0,1,1.00E+00,1.00E+00
1629,947.68,10552.06,-10552.06,0,65535,71,71,0,0,0,1,1.00E+00,1.00E+00
1630,948.01,10548.42,-10548.42,0,65535,79,79,0,0,0,1,1.00E+00,1.00E+00
1631,948.34,10544.79,-10544.79,0,65535,33,33,0,0,0,1,1.00E+00,1.00E+00
1632,948.66,10541.16,-10541.16,0,65535,97,97,0,0,0,1,1.00E+00,1.00E+00
1633,948.99,10537.53,-10537.53,0,65535,51,51,0,0,0,1,1.00E+00,1.00E+00
1634,949.31,10533.91,-10533.91,0,65535,67,67,0,0,0,1,1.00E+00,1.00E+00
1635,949.64,10530.29,-10530.29,0,65535,99,99,0,0,0,1,1.00E+00,1.00E+00
1636,949.97,10526.68,-10526.68,0,65535,53,53,0,0,0,1,1.00E+00,1.00E+00
1637,950.29,10523.07,-10523.07,0,65535,153,153,0,0,0,1,1.00E+00,1.00E+00
1638,950.62,10519.46,-10519.46,0,65535,151,151,0,0,0,1,1.00E+00,1.00E+00
1639,950.95,10515.85,-10515.85,0,65535,115,115,0,0,0,1,1.00E+00,1.00E+00
1640,951.27,10512.25,-10512.25,0,65535,77,77,0,0,0,1,1.00E+00,1.00E+00
1641,951.6,10508.65,-10508.65,0,65535,77,77,0,0,0,1,1.00E+00,1.00E+00
1642,951.92,10505.06,-10505.06,0,65535,21,21,0,0,0,1,1.00E+00,1.00E+00
1643,952.25,10501.47,-10501.47,0,65535,61,61,0,0,0,1,1.00E+00,1.00E+00
1644,952.57,10497.88,-10497.88,0,65535,27,27,0,0,0,1,1.00E+00,1.00E+00
1645,952.9,10494.29,-10494.29,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1646,953.22,10490.71,-10490.71,0,65535,43,43,0,0,0,1,1.00E+00,1.00E+00
1647,953.55,10487.13,-10487.13,0,65535,65,65,0,0,0,1,1.00E+00,1.00E+00
1648,953.87,10483.56,-10483.56,0,65535,97,97,0,0,0,1,1.00E+00,1.00E+00
1649,954.2,10479.98,-10479.98,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1650,954.53,10476.41,-10476.41,0,65535,45,45,0,0,0,1,1.00E+00,1.00E+00
1651,954.85,10472.85,-10472.85,0,65535,17,17,0,0,0,1,1.00E+00,1.00E+00
1652,955.17,10469.29,-10469.29,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1653,955.5,10465.73,-10465.73,0,65535,35,35,0,0,0,1,1.00E+00,1.00E+00
1654,955.82,10462.17,-10462.17,0,65535,71,71,0,0,0,1,1.00E+00,1.00E+00
1655,956.15,10458.62,-10458.62,0,65535,57,57,0,0,0,1,1.00E+00,1.00E+00
1656,956.47,10455.07,-10455.07,0,65535,79,79,0,0,0,1,1.00E+00,1.00E+00
1657,956.8,10451.52,-10451.52,0,65535,161,161,0,0,0,1,1.00E+00,1.00E+00
1658,957.12,10447.98,-10447.98,0,65535,131,131,0,0,0,1,1.00E+00,1.00E+00
1659,957.45,10444.44,-10444.44,0,65535,73,73,0,0,0,1,1.00E+00,1.00E+00
1660,957.77,10440.91,-10440.91,0,65535,81,81,0,0,0,1,1.00E+00,1.00E+00
1661,958.1,10437.37,-10437.37,0,65535,53,53,0,0,0,1,1.00E+00,1.00E+00
1662,958.42,10433.84,-10433.84,0,65535,13,13,0,0,0,1,1.00E+00,1.00E+00
1663,958.74,10430.32,-10430.32,0,65535,15,15,0,0,0,1,1.00E+00,1.00E+00
1664,959.07,10426.79,-10426.79,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1665,959.39,10423.27,-10423.27,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1666,959.72,10419.76,-10419.76,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1667,960.04,10416.24,-10416.24,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1668,960.36,10412.73,-10412.73,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1669,960.69,10409.22,-10409.22,0,65535,67,67,0,0,0,1,1.00E+00,1.00E+00
1670,961.01,10405.72,-10405.72,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1671,961.33,10402.22,-10402.22,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1672,961.66,10398.72,-10398.72,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1673,961.98,10395.23,-10395.23,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1674,962.3,10391.74,-10391.74,0,65535,17,17,0,0,0,1,1.00E+00,1.00E+00
1675,962.63,10388.25,-10388.25,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1676,962.95,10384.76,-10384.76,0,65535,73,73,0,0,0,1,1.00E+00,1.00E+00
1677,963.27,10381.28,-10381.28,0,65535,19,19,0,0,0,1,1.00E+00,1.00E+00
1678,963.6,10377.8,-10377.8,0,65535,13,13,0,0,0,1,1.00E+00,1.00E+00
1679,963.92,10374.33,-10374.33,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1680,964.24,10370.86,-10370.86,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1681,964.56,10367.39,-10367.39,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1682,964.89,10363.92,-10363.92,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1683,965.21,10360.46,-10360.46,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1684,965.53,10357,-10357,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1685,965.85,10353.54,-10353.54,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1686,966.18,10350.09,-10350.09,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1687,966.5,10346.64,-10346.64,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1688,966.82,10343.19,-10343.19,0,65535,11,11,0,0,0,1,1.00E+00,1.00E+00
1689,967.14,10339.75,-10339.75,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1690,967.46,10336.31,-10336.31,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1691,967.79,10332.87,-10332.87,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1692,968.11,10329.44,-10329.44,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1693,968.43,10326,-10326,0,65535,21,21,0,0,0,1,1.00E+00,1.00E+00
1694,968.75,10322.58,-10322.58,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1695,969.07,10319.15,-10319.15,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1696,969.39,10315.73,-10315.73,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1697,969.71,10312.31,-10312.31,0,65535,23,23,0,0,0,1,1.00E+00,1.00E+00
1698,970.04,10308.89,-10308.89,0,65535,43,43,0,0,0,1,1.00E+00,1.00E+00
1699,970.36,10305.48,-10305.48,0,65535,21,21,0,0,0,1,1.00E+00,1.00E+00
1700,970.68,10302.07,-10302.07,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
